arm,audit_seconds,basis_reconstruction_seconds,boundary_terminal_seconds,cn_high_delta_rmse,cn_high_price_rmse,cn_high_stable_gamma_rmse,coefficient_inference_seconds,convexity_violation_rate,high_boundary_conditional_mae,high_boundary_conditional_rmse,high_boundary_false_count,high_boundary_found_rate,high_boundary_missed_count,high_boundary_near_price_mae,high_boundary_near_price_max_abs_error,high_boundary_near_price_rmse,high_boundary_shape_error,high_continuation_price_mae,high_continuation_price_max_abs_error,high_continuation_price_rmse,high_delta_rmse,high_exercise_f1,high_exercise_precision,high_exercise_price_mae,high_exercise_price_max_abs_error,high_exercise_price_rmse,high_exercise_recall,high_maturity_near_price_mae,high_maturity_near_price_max_abs_error,high_maturity_near_price_rmse,high_price_mae,high_price_max_abs_error,high_price_relative_l2,high_price_rmse,high_stable_gamma_rmse,high_strict_interior_price_mae,high_strict_interior_price_max_abs_error,high_strict_interior_price_rmse,high_strike_near_price_mae,high_strike_near_price_max_abs_error,high_strike_near_price_rmse,modes,monotonicity_violation_rate,normalized_complementarity_max,normalized_equation_violation_max,normalized_full_lcp_residual_max,normalized_full_lcp_residual_p95,normalized_obstacle_violation_max,option_type,oracle_lcp_p95,prediction_seconds,projected_obstacle_violation,projection_seconds,raw_negative_premium_max,reduction_boundary_conditional_mae,reduction_boundary_conditional_rmse,reduction_boundary_false_count,reduction_boundary_found_rate,reduction_boundary_missed_count,reduction_boundary_near_price_mae,reduction_boundary_near_price_max_abs_error,reduction_boundary_near_price_rmse,reduction_boundary_shape_error,reduction_continuation_price_mae,reduction_continuation_price_max_abs_error,reduction_continuation_price_rmse,reduction_delta_rmse,reduction_exercise_f1,reduction_exercise_precision,reduction_exercise_price_mae,reduction_exercise_price_max_abs_error,reduction_exercise_price_rmse,reduction_exercise_recall,reduction_maturity_near_price_mae,reduction_maturity_near_price_max_abs_error,reduction_maturity_near_price_rmse,reduction_price_mae,reduction_price_max_abs_error,reduction_price_relative_l2,reduction_price_rmse,reduction_stable_gamma_rmse,reduction_strict_interior_price_mae,reduction_strict_interior_price_max_abs_error,reduction_strict_interior_price_rmse,reduction_strike_near_price_mae,reduction_strike_near_price_max_abs_error,reduction_strike_near_price_rmse,regime_id,seed,split
P0,0.01003816700540483,3.116705920547247e-05,0.00014008290600031614,0.001889075103393346,0.00013184252491736472,0.010955401961303934,0.0,0.38162372386971316,0.7862168175772204,0.7865073791797997,0.0,1.0,0.0,0.00019959388439610664,0.002386058460391552,0.00039170509262276916,0.0044029522316915235,0.0006656197105726152,0.002386058460391552,0.0008096318135876424,0.004487798218090902,0.2913853632190116,0.9629629629629629,0.0010566381955129695,0.0036695096875321346,0.0015228534133015852,0.17166494312306102,8.545004172900068e-05,0.002386058460391552,0.00022762876584937137,0.0010013545220052492,0.0036695096875321346,0.0048979206026206696,0.001443564838946511,0.054397113147173506,0.0011422530647510413,0.0036695096875321346,0.0015588386259302294,0.0007196096930633756,0.002386058460391552,0.0008951915808211895,8,0.13801652892561983,1.9326652827110844e-06,0.00010643337019411447,0.00010643337019411447,8.755950034013137e-05,0.0,put,9.045312333893105e-05,0.00017916702199727297,0.0,7.917056791484356e-06,0.005120486093508944,0.7961405600732844,0.7964457677219334,0.0,1.0,0.0,0.00018549916613498047,0.001064909672114589,0.00032080846404748816,0.0048193175962501335,0.0006213357182892526,0.002021012001489256,0.0007522482587564198,0.004113268673821216,0.2968327016783974,0.9785809906291834,0.001052236049069438,0.0036695096652998764,0.0015214247240840362,0.17495013960909453,8.459438364595133e-05,0.0009194236419608932,0.0002009184859368762,0.0009902542106278648,0.0036695096652998764,0.004873591417402917,0.001436375011709832,0.05231654822521362,0.001137411515183391,0.0036695096652998764,0.001556476529946415,0.0005592889005345004,0.0015097533909916652,0.0006622998183217921,put_T050_s020_r005_q000,17,validation
P0,0.008367958012968302,4.6792090870440006e-05,0.00012408301699906588,0.0018164175977309106,0.00012733617030594865,0.009082850122741465,0.0,0.325994860754219,0.15619110470553654,0.2024345184494135,0.0,0.975,3.0,0.00015905635477174925,0.002527373492328653,0.00033088617968874345,0.0319677294876692,0.0006280282990290452,0.002527373492328653,0.0008487538550567452,0.0031470476288632033,0.473071495766698,0.8801137606650623,0.0007825178198710122,0.002981311853881665,0.0012242323588518866,0.3234702902629251,6.464182666560059e-05,0.002527373492328653,0.00021570066819622894,0.0007592615597838805,0.002981311853881665,0.003987673633249933,0.0011754034513264734,0.029803925241551902,0.0008446534255936161,0.002981311853881665,0.0012515913331799086,0.0009986487538181594,0.002527373492328653,0.001207333268013443,8,0.13298898071625345,2.0999453402366133e-06,0.00015035871780400315,0.00015035871780400315,9.08032981686229e-05,0.0,put,4.561567148822342e-05,0.00017766712699085474,0.0,6.792019121348858e-06,0.0036263096279534265,0.1555570670584058,0.2073194665562186,0.0,0.975,3.0,0.00012814415384772738,0.0008167841913229723,0.0002345035733845183,0.031924454358528996,0.0005225336699839574,0.001979249418870399,0.0006964192265801487,0.002559590525928143,0.477881325940781,0.8862393349376504,0.0007807281539978407,0.002981311849672196,0.0012251252698580266,0.32714204958410725,5.992202480801625e-05,0.000876373982691204,0.00016553789283382797,0.0007409082547489268,0.002981311849672196,0.003933499075334769,0.001159418110918788,0.02861184382942949,0.00083878072718547,0.002981311849672196,0.0012478209161256185,0.0006829335233819851,0.001979249418870399,0.0008654930854183704,put_T050_s020_r005_q003,17,validation
P0,0.008335042046383023,2.8291018679738045e-05,0.00011424999684095383,0.0018062933301001747,0.00011809109606864268,0.012477181618928255,0.0,0.3025210084033613,0.07534604350985775,0.10236018629799411,0.0,0.9916666666666667,1.0,8.580072342122963e-05,0.0004659736457570951,0.0001510949561720812,0.01626856009276827,0.0005862327392234224,0.0027323013987920128,0.0008766040134888261,0.0036394377917057514,0.44823676830359804,0.8030788967286723,0.0006791387389910899,0.0024014983813783236,0.0010405820655179884,0.3108756828339679,7.194895874930818e-05,0.0027323013987920128,0.00023605738463549673,0.0006629003363269644,0.0027323013987920128,0.003438863755704691,0.0010138359497374855,0.04958857031563762,0.0007253794622653904,0.0024014983813783236,0.0010659979103258897,0.0011211334575675748,0.0027323013987920128,0.0012959140156604285,8,0.12727272727272726,2.118090544382746e-06,0.00020793596718406837,0.00020793596718406837,0.00014678235242383768,0.0,put,5.233406207795874e-05,0.0001475820317864418,0.0,5.041016265749931e-06,0.0026258068826886596,0.07042621973665364,0.10316994236944714,0.0,0.9916666666666667,1.0,8.175015335377968e-05,0.0004659736457570951,0.00014704403524661835,0.01644401107147077,0.0004764421846712918,0.0023500599344203916,0.0007295631256495743,0.0030333489664689703,0.45084421027421867,0.8050032071840924,0.0006802895453985883,0.002401498380639031,0.0010426237282608625,0.3130977130977131,5.8525475261147284e-05,0.0009023241080929741,0.00016268930286384548,0.0006438668491577161,0.002401498380639031,0.0033714491770663125,0.000993948831548635,0.04751102506819599,0.0007226212475806413,0.002401498380639031,0.0010627939372786532,0.000718517904049729,0.0019723483899680636,0.0009233402611884915,put_T050_s020_r005_q006,17,validation
P0,0.00851379195228219,2.7709058485925198e-05,0.00010704202577471733,0.0018115710001545557,0.00011842068875912091,0.012321385450898507,0.0,0.27953330092367523,0.11196732206371349,0.11808619539212382,0.0,1.0,0.0,3.8824173798830226e-05,0.0002965608883255255,8.440348475189361e-05,0.006296775319162647,0.0011417992573752253,0.0036768034954282047,0.001484499772145829,0.004606652256192768,0.40629820051413884,0.6874728142670726,0.0005914316820500288,0.0019487879215919768,0.0008767042800430232,0.28835978835978837,9.903904566694334e-05,0.0030616066238697255,0.00028506275251269613,0.0007297284042425974,0.0036768034954282047,0.003599172461645742,0.0010626526186251289,0.07131269366164468,0.0007873273064647379,0.0036768034954282047,0.0011028375026434184,0.0014360434801128942,0.0030616066238697255,0.0015742966046988127,8,0.12134986225895317,2.2242729171028865e-06,0.0003197631870747777,0.0003197631870747777,0.00021765542006359662,0.0,put,7.319759891017347e-05,0.00013966811820864677,0.0,4.917033948004246e-06,0.004151901326509229,0.10152413654984266,0.10999958085449209,0.0,1.0,0.0,0.00012739541618258612,0.0006116887323541764,0.0002242115536203355,0.006225670987321646,0.001044456539308441,0.0036868495965794446,0.001399504595980939,0.00438970538833052,0.40698723733402087,0.6866028708133971,0.0005926672702831669,0.0019487879214919329,0.0008782616191895552,0.28920850128252107,7.77332469157256e-05,0.0010117957378077598,0.0001946798366620168,0.0007076126310590119,0.0036868495965794446,0.0035091320514335695,0.0010360557884286615,0.06953158513973834,0.0007821603528583019,0.0036868495965794446,0.0010976788303552062,0.0009699653376932456,0.0022860609675818266,0.0011580619149035402,put_T050_s020_r005_q010,17,validation
P0,0.008121541934087873,2.8957962058484554e-05,0.00011291704140603542,0.0008771181670257843,9.172395697052708e-05,0.003469475244008058,0.0,0.06375442739079103,0.6397474211556952,0.6423635213435523,0.0,1.0,0.0,5.1786439946207464e-05,0.0003536277555289749,9.263564586272312e-05,0.00692180637999784,0.0002537871437026363,0.002150854127504093,0.00035915046804447224,0.0027099191860506288,0.773093419813788,0.7373777689084016,8.515025000842132e-05,0.0013692161912400858,0.0002544359157852177,0.8124450307827616,2.9945953686003408e-05,0.002150854127504093,0.00011200766624100478,0.0001490182628172747,0.002150854127504093,0.001010373154788464,0.00029844872020537525,0.04379931840999417,0.0001573492650048621,0.0013692161912400858,0.000311143247526901,0.0003439196461649065,0.002150854127504093,0.0004201118178929862,8,0.0,3.6840238561211866e-06,0.00033221861864752536,0.00033221861864752536,0.0003090138528943638,0.0,put,7.341686842644301e-05,0.00014787493273615837,0.0,5.999929271638393e-06,0.0018788072221101477,0.6513682577645828,0.6536863797471937,0.0,1.0,0.0,9.266126038025867e-05,0.0007253080822800517,0.00018250807532448917,0.007493351630296829,0.0002585342412051737,0.001093172339072541,0.00036101913279618303,0.0026099714565916625,0.7723134874960761,0.7364797445619636,8.524346207637366e-05,0.0013692161912400858,0.00025450659590622545,0.8118125824901012,2.735968060089243e-05,0.0004025192670346102,7.452125763564901e-05,0.00015092138936178529,0.0013692161912400858,0.0010135169916087984,0.0002993686321615503,0.043348096278558804,0.0001638539845736385,0.0013692161912400858,0.0003190273929668732,0.0002357085339906046,0.0006905502583759993,0.000277453334998687,put_T050_s040_r005_q000,17,validation
P0,0.008238500100560486,2.845795825123787e-05,0.00010774994734674692,0.0008626232158522614,8.8383383301624e-05,0.0032238602886080184,0.0,0.0,0.024952217491049814,0.02821245616658731,0.0,1.0,0.0,7.158145340677367e-05,0.00034390884453944226,0.00012630991611599607,0.01145067848129857,0.0002935963792030617,0.0021827374858048483,0.0004343380994464175,0.0023206633654331956,0.8675097276264592,0.7660195842638722,4.252543070995183e-08,9.967456547823674e-07,1.4621618388716494e-07,1.0,1.993355066690093e-05,0.0021827374858048483,0.00011334535565985265,0.00011478938050476016,0.0021827374858048483,0.0009189084011256226,0.00027155291407851404,0.03365928418269276,0.00010185250288848155,0.001348207852744976,0.00024374141640735183,0.0006662082593035404,0.0021827374858048483,0.0007533196004745205,8,0.0,4.906118277886417e-06,0.00036109070964828154,0.00036109070964828154,0.00035312745262052354,0.0,put,6.677664954829307e-05,0.00014087394811213017,0.0,4.666042514145374e-06,0.0025798283892056947,0.01570154715271494,0.022384915065443954,0.0,1.0,0.0,6.097725728246948e-05,0.00027553719967449153,0.00010243115743245063,0.012028366346019332,0.0002676731941703037,0.001295010708291354,0.0003902120926299027,0.0021078614432634923,0.8660757767604949,0.7637862910152895,4.3856943180555964e-08,9.980423279181642e-07,1.4825997314661668e-07,1.0,1.4095654127489311e-05,0.0003909847288394849,5.611078276556461e-05,0.00010513237956586555,0.001295010708291354,0.0008274507039110224,0.00024451840628611813,0.0321438415573506,0.0001022124973648768,0.001295010708291354,0.0002375751184384516,0.0004244074789485756,0.001160877255956927,0.0005391727455784863,put_T050_s040_r005_q003,17,validation
P0,0.008311250014230609,3.0250055715441704e-05,0.0001081250375136733,0.00086096760281794,8.17469011521412e-05,0.003401852173582709,0.0,0.0,0.049405564404283335,0.052150387408078806,0.0,1.0,0.0,4.4735549295122955e-05,0.00041678996154081993,9.207977837065594e-05,0.010704056486245915,0.00034678146916140574,0.0022075496924043626,0.000522709000918293,0.0024975391502600796,0.8573130180157824,0.7502605976372481,4.4074280863030936e-08,9.978057523258526e-07,1.4880223663428005e-07,1.0,2.269477774512474e-05,0.0022075496924043626,0.00012395707133381633,0.00014223458851232116,0.0022075496924043626,0.0011319997197174808,0.00033473026041314167,0.036388580936171026,0.0001237146120302364,0.0015949531217450408,0.0002909263212091283,0.0008905225208950162,0.0022075496924043626,0.000991436272853027,8,0.0,6.555400404148076e-06,0.00040669462569655585,0.00040669462569655585,0.00037265127889069824,0.0,put,8.164743967499617e-05,0.0001432910794392228,0.0,4.915986210107803e-06,0.003380386003626044,0.04134438512427463,0.043975950386258185,0.0,1.0,0.0,9.105974751535383e-05,0.0007149666283202682,0.00018085687735575341,0.010713191695971425,0.00030964095403103226,0.0015440759589397945,0.0004662479237277676,0.0022670207559648595,0.8556660039761431,0.7477414871438499,4.615961120469707e-08,9.99853665059915e-07,1.5295478728591333e-07,1.0,1.5563085593116738e-05,0.0004223546224469124,5.990545241036542e-05,0.00012761841524502884,0.0015440759589397945,0.0010121871439828934,0.000299294155733504,0.035321851187938395,0.00011751219170247647,0.0015131763113058268,0.0002753337567683338,0.0006388096469413431,0.0015440759589397945,0.0007791527543414931,put_T050_s040_r005_q006,17,validation
P0,0.008365457993932068,2.737506292760372e-05,0.00010299996938556433,0.000865082462121365,8.061808388512925e-05,0.0034011294675997433,0.0,0.00013889853462045976,0.1941096990563769,0.20228615943890715,0.0,1.0,0.0,2.5935192747429208e-05,0.00020779398519676917,5.221621150100612e-05,0.015086617322670654,0.0007802683424329019,0.004320484226046084,0.001236967491588878,0.005033058613586052,0.8206040935978642,0.6957833999112295,4.960133648809235e-08,9.978413758826463e-07,1.586995064977972e-07,1.0,6.312286476201355e-05,0.0022203702276073593,0.00021157214720982822,0.0003625814021478332,0.004320484226046084,0.0028467787561583784,0.000843185550438749,0.07485530142663195,0.0003528327160247577,0.004320484226046084,0.0008423745158986423,0.001468033604620535,0.0028084895210820082,0.0016407793581379529,8,0.0,7.943897422807092e-06,0.0004796580831042136,0.0004796580831042136,0.0003903748341546146,0.0,put,9.076773242272512e-05,0.00013508310075849295,0.0,4.708068445324898e-06,0.004608413371420532,0.18252932762191604,0.1924977460726691,0.0,1.0,0.0,8.101166654771476e-05,0.0005217136900024233,0.00015372577997049892,0.015161118861914657,0.0007411908461577734,0.004329665622992307,0.0011924488042166143,0.004998646704704248,0.8195535994970136,0.6942743009320905,5.090452791072391e-08,9.956765664575803e-07,1.6044092450211959e-07,1.0,5.394106059522153e-05,0.0013186034090040544,0.000175823581015151,0.0003452851372931359,0.004329665622992307,0.0027478113644733666,0.000813854115430861,0.07316884606610435,0.00034385749582345135,0.004329665622992307,0.0008264883334512205,0.0012060647607423417,0.0026309260961084324,0.0014295730896843957,put_T050_s040_r005_q010,17,validation
P0,0.008323209010995924,2.7583097107708454e-05,0.00010358297731727362,0.00047705060424048335,7.432094584956313e-05,0.0020647047278580135,0.0,0.06174039863879436,0.5115197347230144,0.5181032395994732,0.0,1.0,0.0,0.0008983779951876182,0.0023093611762391997,0.0010897531507560573,0.008644354960396047,0.0005176888818514278,0.0025252700102569303,0.0007543180752303348,0.0028187471111116363,0.5309667673716012,0.44555710482950944,0.00010163301094213787,0.0016541584189961878,0.00021939340020508084,0.6568865632592039,6.120274406806717e-05,0.001275805372370715,0.00016840576072485144,0.0003656285741377736,0.0025252700102569303,0.0020704816990737727,0.0006153297870150474,0.04179775937685985,0.0004023559315865319,0.0025252700102569303,0.000649141744472807,0.00021066719932051346,0.001275805372370715,0.00029818314290719605,8,0.0,4.684081523507751e-06,0.0006758600032547883,0.0006758600032547883,0.0006430912163240081,0.0,put,0.0004094941265837818,0.00013574911281466484,0.0,4.58303838968277e-06,0.00142648945672633,0.5225098949652902,0.5287394916881649,0.0,1.0,0.0,0.0010845717078904013,0.0025233593034663104,0.0012849803941241932,0.009104588805458053,0.0005169624696239358,0.002587851042896938,0.0007558171835755572,0.002810443575700447,0.5245505363347939,0.4401064773735581,0.00011040774933486143,0.0019695190878981084,0.00024595454775355947,0.6490932884651337,4.007376752208191e-05,0.0005722917669221803,9.920760814014465e-05,0.00036843018365806873,0.002587851042896938,0.0020869770702506727,0.0006202051135955569,0.040931569017465586,0.00040688731522331125,0.002587851042896938,0.0006505399927271203,0.00011898788946488215,0.0003065343562677625,0.000137973603618928,put_T050_s060_r005_q000,17,validation
P0,0.008524333941750228,3.345799632370472e-05,0.00011912500485777855,0.0004677435750927364,7.120822146141186e-05,0.0017914867152148497,0.0,0.0014584346135148275,0.025405946632537094,0.050022006780946975,0.0,0.9916666666666667,1.0,4.2288515270275455e-05,0.0003631497064398026,8.621343947204332e-05,0.018542075583098533,0.0004897182385704233,0.001478754115258476,0.0006621083180249335,0.0015773640533157521,0.7087411869395578,0.5506275260582855,1.5590968057688595e-07,3.6890837604941495e-05,1.640135272763019e-06,0.994238525062416,4.56579138223348e-05,0.0012456301449604921,0.0001618335646075659,0.0003156077921166681,0.001478754115258476,0.0017867210293295444,0.0005314866312956152,0.02461376122273861,0.0003496080171219863,0.001478754115258476,0.000568377718206154,0.00045626068519757587,0.0012456301449604921,0.000492969191603513,8,0.0,9.7838309984262e-06,0.0005374655493594613,0.0005374655493594613,0.0005203363726852304,0.0,put,0.0004057185012596404,0.00015779095701873302,0.0,5.207955837249756e-06,0.002221403820902494,0.017142754041710097,0.04843499810732608,0.0,0.9916666666666667,1.0,6.093334653442661e-05,0.0003077357147863724,0.00010349987349259844,0.0213263023013788,0.00046963890501017247,0.0014815118969209139,0.0006429979115700205,0.0015042248807500373,0.7083704058585996,0.5504148053605615,1.8404571368308977e-07,4.929412310955561e-05,1.929219862547331e-06,0.9934728354770589,2.5486922937914505e-05,0.00043727138960838097,8.10343537364212e-05,0.00030261545291841556,0.0014815118969209139,0.001735042149465024,0.0005160920482138012,0.024217605072553345,0.000344604201134307,0.0014815118969209139,0.000558886481107672,0.00024175015818683496,0.0004085551061316986,0.000271794154355026,put_T050_s060_r005_q003,17,validation
